episode,reward
118,125.69426494997877
119,61.08894470747838
120,135.59438117294815
121,-120.41070924092688
122,80.15296902282556
123,33.216086652981765
124,288.6496465434898
125,37.21290788117656
126,-51.962974862665405
127,225.83851907091423
128,209.40439493207353
129,140.50048223194062
130,257.5864365049655
131,91.91777111436873
132,15.616256385732818
133,241.36688952525566
134,129.7288905412671
135,-88.5682761709579
136,-38.84653929471697
137,12.800272201158068
138,203.34052136742707
139,-37.47956735506052
140,-48.28616815347693
141,18.166890588573533
142,135.48370742561207
143,47.535240385472704
144,43.52939985879336
145,97.1732508029899
146,115.93603668886038
147,151.72840289867554
148,-114.72385696743297
149,-46.445432069182175
150,114.89086746306528
151,221.7518497278602
152,-22.734299623920126
153,-62.571367536238306
154,54.85254808855067
155,-84.64087013583233
156,217.87743669987213
157,-135.839428813417
158,20.528555385012776
159,-52.153110993821784
160,163.3301869963575
161,130.41535486430953
162,-40.094823944974486
163,137.60210275172568
164,150.5327745427281
165,117.18593522151504
166,41.910274814095786
167,-16.423222409009227
168,-27.640979516785077
169,99.91642631209393
170,48.155544963794
171,14.27633949067362
172,-85.20319611712041
173,38.51965547152424
174,-35.213446151489016
175,100.58010440814655
176,-205.6844906935891
177,127.8802741642921
178,-39.766255545702705
179,-8.548125636276245
180,5.879611593512826
181,-48.767352317266464
182,-17.06465110541137
183,66.82587163913999
184,3.519040194281161
185,133.61276282489627
186,150.79065973717402
187,136.24739008289217
188,196.81011058110664
189,-27.14590953421157
190,174.13936568126056
191,29.922195511712196
192,-199.87273833808257
193,19.17416751651457
194,50.18806212636394
195,174.51137390885938
196,141.09480317357722
197,-1.657986299538141
198,106.1758003438139
199,-13.716807937327696
200,191.3842058320665
201,183.674450279459
202,-7.706384442805621
203,7.1604890147803495
204,-69.40458625082651
205,228.4675761080976
206,115.40443069489672
207,1.9682350815434946
208,100.85714937904356
209,218.08182289648894
210,152.37115861977531
211,112.85569258065662
212,150.6546370596439
213,40.66873413794206
214,-65.11293506517407
215,27.61283980865591
216,68.17211743253522
217,-37.155332618675246
218,-79.49002997719364
219,20.86490414395675
220,119.12517469471001
221,147.66479925131185
222,-117.54792033552792
223,-123.95801103953096
224,3.010818085661386
225,-0.557895788951638
226,135.02126709651475
227,139.33176671419474
228,188.8785445670174
229,-37.538885694914626
230,158.04431963209316
231,107.80639146348187
232,-231.35217599145204
233,157.3209148945446
234,-39.81429585200722
235,139.97699812294303
236,144.82587442687068
237,126.43019800887761
238,168.34780630804948
239,-23.548511045847903
240,20.577121366763258
241,145.49602769552985
242,-97.58456065964033
243,-54.253411473951964
244,-14.3475134171429
245,111.1181775873161
246,154.57479954319984
247,-76.2160881606099
248,225.93972528973774
249,-32.056866494571544
250,162.08821990701557
251,-87.45485636264056
252,96.54203963946522
253,151.52229398824235
254,158.67281940435169
255,-309.6314246241295
256,-31.1391156501903
257,172.74789772993853
258,112.63605096527088
259,50.90043845962494
260,221.5597557288998
261,-27.7242416709279
262,-90.5323796476773
263,34.94194388066802
264,196.07948402179164
265,133.29872803677236
266,81.79375836956171
267,163.69576822804032
268,-11.568352033773722
269,124.92433524218858
270,-7.260174414123619
271,91.55988026695792
272,16.6883802740705
273,78.1373544575075
274,222.15507157626888
275,37.373367198496865
276,153.72593401645142
277,-69.91335290063216
278,142.23644937091473
279,194.8483033673674
280,160.3309756025997
281,120.21343182494503
282,-402.85931120087247
283,2.5630255819671905
284,116.66452165861831
285,59.40240209115249
286,70.46701092365095
287,164.67243779824068
288,92.24282026829383
289,-22.319642098004834
290,207.39631056704593
291,-65.1390879109074
292,154.4786322665936
293,144.56168242162798
294,151.7475878853528
295,139.7360798345701
296,-137.24581471356032
297,205.4418781627701
298,185.3587964744778
299,41.531955727159335
300,201.517385045113
301,-55.02207596890725
302,192.7981456487849
303,134.8225481889071
304,211.14356495092318
305,-0.5013490334692265
306,155.797791183539
307,-143.9959916813625
308,47.002382133819296
309,200.3809936949242
310,-10.672695077460451
311,23.601115200923108
312,18.376140973371022
313,194.7800854567877
314,-130.2360603129291
315,57.63851488288963
316,49.60173466187862
317,98.78999109882419
318,32.68609926154676
319,63.07883254403019
320,102.64276913718028
321,11.621163959463429
322,173.44134595999276
323,-108.95559937516273
324,-26.690573699906935
325,136.87760220287896
326,-122.79339385842972
327,-25.27203815435875
328,-92.33212262770064
329,71.63243894344834
330,128.5865175523062
331,220.05258569682942
332,-16.29013284871127
333,55.42257396626882
334,31.699907838469233
335,190.24783076520842
336,-15.531837775038424
337,130.80215370158004
338,5.643569168013623
339,195.66839138180023
340,151.87618456531249
341,152.5337356936408
342,-62.71545049324337
343,132.18165366035592
344,160.9352826942528
345,-46.14835377528967
346,-97.92789644322771
347,-47.09371925860586
348,146.25814735338605
349,-15.565305229625546
350,-50.24236504301781
351,-110.63426202838944
352,143.06758874560524
353,-30.82443895992684
354,182.17625257814404
355,127.1882795159792
356,6.375100886312148
357,21.272130348180745
358,198.95131390354317
359,-50.43426566018293
360,68.49058273556966
361,85.07577380692061
362,44.38077594458991
363,-7.223346794024906
364,-51.87234103133616
365,64.773456306113
366,112.5673905343186
367,70.90743848851976
368,163.1251297373509
369,222.6133597697324
370,57.11481176641186
371,23.470324939751304
372,90.30013609133202
373,-43.4895403743878
374,230.06970879129375
375,153.45317785971054
376,29.136790611587816
377,46.973603530288386
378,149.4486793553175
379,-36.69003618646364
380,-34.03067942682005
381,146.1978650624195
382,-44.80714221261266
383,-54.688758706085686
384,-6.55257196403464
385,183.13583178961204
386,216.93816170037923
387,54.1351326270834
388,2.2970787261857475
389,48.34489682029728
390,131.43900369296642
391,208.02617464203036
392,111.49823942161098
393,172.79955577067022
394,206.13836146538287
395,-65.00687738438043
396,3.1809144136148735
397,-26.7025473437116
398,-39.26257316776162
399,-21.892017835627783
400,55.219221803537636
401,24.821602983691406
402,10.548639184184472
403,-34.34563337983273
404,40.98611167013293
405,121.09400519301633
406,155.58750043304968
407,185.53924811472024
408,83.29789987189379
409,237.40366079145335
410,-4.441078336727108
411,-73.20565941176761
412,-0.7562746868030685
413,25.047076405636197
414,-86.00580697783563
415,-212.52821200002285
416,-46.369333941733764
417,-92.44750990848131
418,-2.09590005792017
419,59.34660243223716
420,-22.82195716249307
421,157.01663119079728
422,173.41906012545303
423,-55.9904814737838
424,33.73515283095267
425,31.194075197568132
426,-78.30931505135356
427,-60.67408843467151
428,19.78976024229875
429,199.88178751191703
430,-34.67462342786389
431,55.01407412633826
432,165.03564687166238
433,205.5790695347297
434,-36.7211444734459
435,80.81282647147793
436,97.60880105659388
437,95.06791839061185
438,-92.07940310128673
439,207.94449047101793
440,-30.004403290858626
441,158.5017705277361
442,231.53200632460783
443,129.92807278328738
444,14.588478430689559
445,221.972577015546
446,159.2042753632161
447,235.3895420425344
448,-41.44913888332098
449,-23.83270932483332
450,229.77449532181893
451,-14.22128013120279
452,-42.362873174433936
453,-32.75066962279678
454,-73.88557656727286
455,-85.71759495638936
456,145.52880773987636
457,158.12425248572075
458,163.9515628428838
459,-42.84087395015126
460,-85.17717030390861
461,-69.23013161780358
462,114.09055619267022
463,127.84606633626017
464,122.99344894772969
465,188.3935230104141
466,120.65183241654145
467,-64.55376512829886
468,14.143601032251212
469,122.4654570317772
470,-24.457626299437152
471,41.05524207808496
472,195.97679715847107
473,-39.7611426565803
474,166.7471400150285
475,4.79132114039021
476,-41.32311096423811
477,156.82699867944166
478,-6.332572706197641
479,123.97779815199532
480,-12.66259676520596
481,116.40261027886092
482,-53.873078989536715
483,172.73797019652193
484,-26.09214181429817
485,84.83518945963777
486,180.97810241303569
487,-54.02118100083014
488,207.3031426259181
489,155.2232156067468
490,147.1314207443603
491,207.15351078742344
492,-110.87588030643532
493,-29.136906793775513
494,166.63362310559359
495,-28.710712467682136
496,67.23151685385457
497,166.6221262816921
498,-22.245841461335488
499,-55.9086181528297
500,-58.37992941121624
501,-12.578835661110077
502,160.27314468935896
503,-84.5169222567122
504,110.07566135913923
505,216.72739106896412
506,56.32596184703718
507,61.02619526775085
508,191.415258988728
509,16.076045423003706
510,145.48676484462936
511,134.67391156332027
512,16.800933980806978
513,154.03161445861514
514,112.71645046445418
515,5.269981795660412
516,-68.78704969665404
517,-78.39420548276628
518,253.76037139845258
519,-59.98317986567591
520,167.40976970508837
521,-71.33483510214063
522,-41.52844194116696
523,196.43598861428023
524,112.56644078231722
525,-53.66185278460771
526,-66.59859311118943
527,-46.750940479387395
528,27.782519231454952
529,35.826023098033225
530,225.78254872947844
531,47.081871068394015
532,-42.532120485755726
533,167.45722109814417
534,-27.84878650510696
535,-11.59386406746331
536,-72.90198554047227
537,201.0228554149367
538,53.43231953066735
539,258.9806804839163
540,244.7229458701621
541,-169.66694242921733
542,269.35461634323764
543,19.312524913769913
544,68.94340058339748
545,-2.4405406426316594
546,235.4368692358346
547,96.34283834218121
548,25.92792403218894
549,154.98607356107763
550,9.250474150270131
551,114.03218299483609
552,74.8331002247969
553,216.44257728307701
554,155.9494312971179
555,235.54797272180707
556,-8.995123641294905
557,-7.606755998197728
558,120.59463379345087
559,148.4782207670544
560,230.57771976417857
561,22.75919387960614
562,-107.6708008057082
563,-112.37639136560983
564,41.45235546740646
565,35.10969743385653
566,55.73832961841703
567,-134.6952971720117
568,54.846833666151554
569,173.40761730660643
570,-19.469858312244288
571,-13.063384789304273
572,19.611248636349004
573,34.986477705233085
574,200.0439066333048
575,121.80157549088054
576,-25.430950576852073
577,-53.5969011674242
578,164.08307223512497
579,-12.627120723974674
580,149.81870376219058
581,-86.55836658486533
582,170.00889775660573
583,190.947045398013
584,199.56795332127828
585,182.19401903020193
586,214.75670324206845
587,133.69499095794282
588,125.51649316454254
589,126.63193453633971
590,-10.067392443913377
591,203.04248041064199
592,-56.673028526376726
593,181.52534414435297
594,148.68514468536017
595,43.38425053425347
596,41.352626402628744
597,69.4487712656011
598,-162.43317894343033
599,-191.05317279053293
600,-18.9290855699828
601,188.43954771015774
602,73.13285904237058
603,-73.0630098175674
604,-23.22409181896837
605,131.0006634091095
606,37.61154619637924
607,-21.257525170552967
608,-21.225411123927007
609,-56.46379400826009
610,16.485555106868524
611,-100.97153199426643
612,-35.78893200665279
613,197.49757498551753
614,-61.997469903435274
615,-43.1352232641688
616,-90.31991903287003
617,176.14768939342173
618,154.8009254762685
619,160.71725602839504
620,48.28777309801133
621,-79.69417765552046
622,53.347868620514305
623,169.71098638321965
624,76.98935503692353
625,28.995329616554706
626,98.69168172242397
627,95.50204504957685
628,-17.086636377258156
629,44.47236660120886
630,67.44869721406887
631,121.33251083530406
632,49.74613367336656
633,121.74766039351032
634,-32.88186592140492
635,-25.61733558375123
636,173.2247429750667
637,-41.56523955367286
638,-20.363686254664422
639,-48.008853145146176
640,-151.621567186402
641,141.35622472078632
642,-97.26155149947198
643,111.30213700809335
644,7.4266029979093515
645,184.10283148055387
646,86.02820896152717
647,42.54620629429893
648,-56.998881063521836
649,160.48283211470556
650,214.86033757554515
651,-66.35382535774755
652,60.179260964114924
653,49.997025957520556
654,151.24055450599982
655,179.32086328827867
656,81.48666825161409
657,179.33837112205123
658,85.86315513669102
659,153.3426872022962
660,116.72171298347166
661,-54.09417307560754
662,187.54469904841463
663,-79.94817359699711
664,139.83275612872148
665,92.18201975962631
666,-102.01812994305925
667,-37.33494681902957
668,41.95929354447778
669,-91.32302786482815
670,99.91105661934617
671,139.17465034962402
672,184.30069724552936
673,100.87849814539743
674,-78.63567586366185
675,170.87710661520416
676,119.1754923968526
677,184.2587200399655
678,194.8645317194086
679,55.43646869983848
680,41.43651512258448
681,183.3128883585579
682,197.29590186588274
683,-257.58703797636747
684,20.152091081148612
685,-80.88227666510849
686,26.164905670131162
687,137.62568814512844
688,180.81484759440298
689,-90.42828021013842
690,99.59158739374256
691,220.95617198960184
692,193.46580539624205
693,126.10139260527086
694,200.17293747376095
695,226.18629204908007
696,161.2712163975857
697,-5.282455789587402
698,47.67773768403276
699,139.92673595321065
700,-77.97042259260533
701,-36.07406012532245
702,145.37092254693746
703,-62.45161993152331
704,-36.638769994169735
705,179.41306640873785
706,37.5832539100266
707,31.70818713510821
708,157.17861608425875
709,-25.29220337300682
710,90.75831371420679
711,-7.141171223168131
712,162.29530530773746
713,216.31803448227782
714,146.9260362473837
715,-44.27851997255281
716,205.43677449526072
717,222.97576627007558
718,52.828654260253884
719,6.523721334831115
720,-122.50002888510531
721,-76.20074595966166
722,-9.798345131176047
723,-158.38667526292963
724,78.92373869876069
725,76.65317146924986
726,-54.421014362534386
727,-51.86000761499285
728,-177.16750195309453
729,236.20045756707398
730,222.92866369997162
731,46.9311288503944
732,40.73524823533479
733,-3.9228765571093707
734,26.480902856758703
735,78.24295610383004
736,177.22440088238022
737,154.51339153712394
738,-97.63005861646673
739,195.5948736379517
740,154.31440924887212
741,198.24137258568675
742,102.25563790129827
743,129.55142705857412
744,-25.01978259272093
745,156.87227576176238
746,19.681375787434895
747,-3.3221417150742036
748,179.3253613126783
749,144.78562907778456
750,-43.621273748216126
751,217.34267062673123
752,88.49098747612541
753,169.46289824000377
754,8.415791443744453
755,-115.59552523384627
756,146.9529712627603
757,40.35389279470135
758,133.74030874030723
759,22.233198205333487
760,223.01223216937004
761,-106.95923594112725
762,-145.84507775639906
763,49.40866055418037
764,-83.31587432588496
765,138.2849108585399
766,26.74296754999488
767,45.062414764949295
768,28.223453470921733
769,186.03458212920162
770,160.62962858455043
771,-118.3345448769281
772,-1.4411086293761297
773,-100.95308325759942
774,-34.95113541432928
775,22.11888997182031
776,58.333510109663905
777,-2.110213537851035
778,91.34701852635948
779,146.9563153212763
780,-100.12282267675431
781,224.92945962938802
782,162.03572269655916
783,125.47877535417206
784,-130.5352219113863
785,37.69417977357063
786,193.74098539379827
787,-35.15461065691461
788,187.41331926895293
789,48.06765593917932
790,81.49186145121536
791,189.28489972876883
792,-37.374492190432136
793,25.50075777862141
794,-7.815610535044181
795,208.47828028036622
796,191.10361148920904
797,5.020949045220308
798,-35.85245800264119
799,-65.93509488919824
800,-77.89560361696167
801,166.88930583257803
802,143.73984781981233
803,151.57291816287807
804,44.85513548193189
805,189.5617324028043
806,-110.29112536079651
807,83.71788612031264
808,-50.51499879446803
809,164.54915777307627
810,20.692153370989253
811,-72.11300759074079
812,-16.50358835161556
813,-15.284111026903302
814,235.3872462145399
815,184.55698743937373
816,217.38626912131082
817,97.57787607983953
818,228.54492430188503
819,114.22709827588342
820,55.080722202106294
821,-118.22293411563692
822,-62.8002916468959
823,218.33696741920892
824,-96.23388687953131
825,207.82535218602135
826,-36.66708097172684
827,-89.25530356047852
828,166.30545476178904
829,13.957802145322649
830,-30.371895431821816
831,-61.61669193215526
832,91.48616149014798
833,22.004774107082444
834,210.45316296696586
835,212.6205127150813
836,178.96268222987385
837,-53.599030801876864
838,-82.36251718546058
839,105.46898856729166
840,142.42885731367346
841,-13.16276227200457
842,162.59720082455175
843,-70.90265367261186
844,-16.60637045385625
845,7.1021707725508145
846,-123.93748726650892
847,-143.490593913311
848,144.18114058749018
849,-52.25210972596786
850,127.49170361740265
851,-100.40676267234028
852,2.8775155372406918
853,101.55795265531754
854,203.78910363546464
855,-5.808894772761443
856,79.12331469573625
857,208.12908826177585
858,174.8312597929681
859,150.54022766123228
860,20.524624938672098
861,-15.655675348916665
862,-10.969413999995922
863,74.02600681525367
864,36.927886798675004
865,57.103148050713685
866,155.0972175664673
867,-56.36309548765753
868,-48.6537518212427
869,129.9521891302645
870,-2.04166455840966
871,-24.074587407619365
872,-59.39608695695335
873,93.1266666830403
874,13.779032619533242
875,6.359504693190485
876,127.78218354630347
877,66.23354925963062
878,-57.53573835242243
879,42.81920611860859
880,61.77457613322839
881,101.19591850252584
882,178.9682210639512
883,161.1078642790635
884,226.34224320616744
885,119.33250077958081
886,-10.464084527369632
887,204.24408150342975
888,42.12350096741577
889,16.883231563095904
890,158.62175116230176
891,-47.48779380394252
892,169.05018829965246
893,139.21743970597618
894,195.2933256154022
895,-20.553911531178585
896,-71.75793577064347
897,-27.487248128796864
898,167.65478675335535
899,98.43344768166922
900,160.3936336909607
901,-56.57548332854044
902,-39.18519341107063
903,51.39079461256266
904,-26.19572791763585
905,-32.19420271715647
906,-171.18220441907033
907,47.048841479704244
908,11.75424393774388
909,92.6341247206947
910,70.17136828841423
911,50.350690932434695
912,-174.93485617036117
913,116.48293894458723
914,-37.90803941184115
915,-54.772726662052115
916,7.113351168561676
917,53.59858549825039
918,153.21315509885088
919,-15.188220194960017
920,-63.95064387463598
921,-6.031855745484136
922,-30.86620667966301
923,111.41137968844251
924,-6.206602456672428
925,-88.99293694523496
926,45.787640106691065
927,-106.05801396076748
928,215.17335631825387
929,73.06144820287696
930,213.4401955880557
931,174.37049978934203
932,169.3293403732577
933,197.9946607466028
934,56.78855200805188
935,-238.6212106126846
936,129.36037237361867
937,-26.43662456708732
938,-10.324903525614168
939,226.5058331335821
940,-41.08960343493226
941,136.8585177845171
942,264.0161197760159
943,-4.693731093168726
944,-1.0631288570785244
945,178.24798191007474
946,116.20574694131413
947,22.95222359820769
948,-8.367119901813481
949,-40.37107160608651
950,240.92333789323345
951,94.9353261024996
952,230.90042328220628
953,-30.275681019226273
954,233.62687368790083
955,193.02337672207938
956,10.554678804847239
957,181.9010582837592
958,30.587659791285155
959,150.43802911624235
960,201.31973472132302
961,-69.93739050921242
962,-64.86367160402098
963,-22.06412099218446
964,71.65226844928841
965,157.22938383867108
966,172.4069245214901
967,-24.038141555928703
968,10.98275757871043
969,197.12436711080545
970,-91.26054609421914
971,167.38030650721743
972,225.49602746257654
973,-175.39850192819523
974,-58.23263881122911
975,36.295855937907916
976,-56.128102981933836
977,14.151672407438209
978,-46.05521056885378
979,-166.06376963881343
980,-83.68493134840283
981,-47.305986601029126
982,-73.87662657842775
983,225.4166209222448
984,-33.18721796778284
985,180.05220178431722
986,-6.653143146923221
987,-33.38393584854953
988,18.39221206233331
989,16.455018672118875
990,136.78649916401977
991,239.96919080906113
992,17.888351093809806
993,-7.860633635959175
994,-16.6627037562903
995,-72.10163563242497
996,-229.76219654237482
997,132.8752764057503
998,104.38388959930587
999,-23.91632493453629
1000,207.2477098851723
1001,219.6608673843591
1002,34.68895097496565
1003,-70.90533317193592
1004,-22.284085668442838
1005,-10.787852982142809
1006,191.40292053612848
1007,-27.528550477460364
1008,-18.068031913727896
1009,117.78646452564132
1010,-63.476404006571556
1011,-37.304432913627934
1012,36.74216587364766
1013,145.52629473948028
1014,-68.47935060530915
1015,134.8013381723649
1016,-64.97091327732647
1017,-97.96703871531523
1018,36.06623442699608
1019,-85.20655514149956
1020,-96.9202710577006
1021,-70.42772080390115
1022,11.389658665882259
1023,21.371092664244188
1024,-38.90192742948401
1025,-0.5359908653239955
1026,184.74173712379326
1027,138.97317885660064
1028,-93.43565088958492
1029,12.80452060715112
1030,-94.58134181863956
1031,-14.295312529601864
1032,-54.53339610934877
1033,75.33321755442032
1034,194.60366330093012
1035,-49.63240599717284
1036,-19.81576922397339
1037,215.65424667949003
1038,165.43257927181443
1039,-115.65595885063526
1040,-10.484566562788515
1041,153.77456227273896
1042,-2.4712964579078833
1043,-11.21788289583566
1044,143.27820750064254
1045,-76.33571593228051
1046,-8.07010373939513
1047,-39.73322844035495
1048,-65.6871836731664
1049,-68.5271768901668
1050,-42.07942237980421
1051,-97.62320794678787
1052,145.08758103166895
1053,-91.11832821678607
1054,-48.27637900418096
1055,-42.270531596437955
1056,193.44009989854658
1057,-48.24148776868987
1058,177.1069065146445
1059,-0.6881203432967471
1060,-110.67037483074868
1061,-62.695319944656106
1062,-74.51115458458082
1063,-136.03854354992052
1064,-13.453101398345403
1065,-171.1009535920005
1066,-74.85410161040319
1067,-14.705093281559842
1068,18.48772105539563
1069,0.9450466060546214
1070,46.301566381848275
1071,164.28577144957617
1072,169.8518661693314
1073,-115.20887598764973
1074,151.3282576904011
1075,10.916465807421478
1076,137.74191831754533
1077,178.159949679806
1078,-42.25706309576783
1079,98.15946331024169
1080,-378.56705895640044
1081,-324.0295080889507
1082,183.12376645969516
1083,163.69633781672613
1084,165.5319707938052
1085,192.70706334767516
1086,-1.298748659295423
1087,102.62248439437236
1088,127.14655424896172
1089,-36.05749612907146
1090,151.9065287101834
1091,-38.61442441630533
1092,203.63563277972025
1093,111.21583311391808
1094,-94.041901457245
1095,141.33659514437352
1096,-125.91494001372553
1097,-74.68367186585661
1098,-108.76526306444867
1099,216.72523659079076
1100,21.796131793026156
1101,26.04782944750122
1102,22.805885591714475
1103,-54.99673835054857
1104,192.23106605945821
1105,36.98056217183899
1106,151.62498228245647
1107,50.87932781897313
1108,222.13812241057616
1109,246.96254012521908
1110,-112.19218882687808
1111,-84.27323074950384
1112,237.67287314062858
1113,189.71551121402427
1114,-82.82306001770252
1115,113.51634022544621
1116,-70.94519095856558
1117,-40.903873674478405
1118,-53.27074790735607
1119,34.494673260791515
1120,-62.93612184535587
1121,-86.0632433777761
1122,3.6224485235033166
1123,149.7754069758272
1124,57.58435668847869
1125,-33.72705098455616
1126,39.01940872198962
1127,-40.73519173744502
1128,182.55143834660274
1129,-2.27939631702454
1130,-66.17281808497117
1131,236.8261596443379
1132,-31.005732090673877
1133,-54.69821562342856
1134,175.90525702865813
1135,162.961839229201
1136,90.19246466800163
1137,98.13910649616501
1138,-74.25632487478939
1139,94.06888766681149
1140,-96.98228414754614
1141,34.32673397705302
1142,35.58967083727304
1143,-13.290899667772688
1144,166.58766490643177
1145,-135.94896554814326
1146,-103.72272067514467
1147,222.41983662802204
1148,-157.78455840705521
1149,-24.959299958759193
1150,-162.85135665539968
1151,-41.49355883404164
1152,-273.0695449495466
1153,131.26619381551583
1154,151.53474548596765
1155,-97.2570770712135
1156,142.7368457041756
1157,127.6347112142684
1158,143.991849498612
1159,-84.18094717183823
1160,158.24721342119824
1161,3.250456959539356
1162,115.52000032131608
1163,147.47188711578974
1164,253.75990222235743
1165,-118.72229792941246
1166,125.04518171158418
1167,-30.440961491104908
1168,61.69237388569229
1169,-71.57001911549429
1170,24.854935494141145
1171,-232.5293269960581
1172,-47.03839715887753
1173,-63.57805383324672
1174,46.24564465482481
1175,-85.34346280831659
1176,174.07738006707956
1177,103.03364510502932
1178,-130.75559895394335
1179,-3.3038719990292362
1180,-22.286505166842126
1181,-84.56918966786546
1182,140.22225639486436
1183,-91.6625070566543
1184,-47.95841386185609
1185,131.10055080087704
1186,22.23039000246979
1187,49.0984860462418
1188,214.01131226352766
1189,79.80226912485537
1190,212.3714962153481
1191,-38.45017728050717
1192,-22.083508623177053
1193,-51.86732769941333
1194,59.96121602324607
1195,270.1304782253893
1196,78.66441342256563
1197,76.4197182715326
1198,114.77617678087248
1199,-13.754204555764131
1200,176.57431671495993
1201,-200.20316207396445
1202,64.2357916765983
1203,-30.414735482691526
1204,191.24520933078384
1205,14.607326566311942
1206,-11.221684410958131
1207,59.96962246575045
1208,201.30552477874156
1209,174.80334451313695
1210,53.2590355589532
1211,-11.67500431963385
1212,-204.79151775076178
1213,-64.9047327283428
1214,172.5442932070615
1215,159.96339372995192
1216,-8.106985404724082
1217,-5.584720759500122
1218,-49.0912425342746
1219,-3.672478406036996
1220,22.417340954490033
1221,-85.6370831130654
1222,169.67269093699397
1223,8.349904887732208
1224,-40.918817241511725
1225,152.33146461884238
1226,-41.634013010601386
1227,-64.18093231829636
1228,-10.668180024374337
1229,72.39551666787949
1230,-50.923120779891576
1231,66.74790251279356
1232,-9.089993284602613
1233,-86.2327148436325
1234,65.28735067362649
1235,-120.21443558253111
1236,108.20253475170657
1237,214.6156602416923
1238,12.672044702649117
1239,-138.95172867835916
1240,-21.976175206676814
1241,121.41825071474862
1242,10.902146435820708
1243,-111.55375155179482
1244,188.09958034841137
1245,148.38366842361802
1246,141.80312948699486
1247,-39.43941648865739
1248,133.58510540381695
1249,201.58553713174268
1250,187.8112704631291
1251,-4.036396579641096
1252,3.4150299605371215
1253,-15.980210071540867
1254,169.11570341927307
1255,57.71609898088985
1256,169.06893020415004
1257,-17.279686636613338
1258,186.33005046221314
1259,-102.03654293167264
1260,-35.55075848737166
1261,66.67515830760203
1262,-46.38800251030682
1263,35.44597554056007
1264,176.9134324323936
1265,-49.42883360951127
1266,-11.651967167204743
1267,-43.89966485126082
1268,212.821799649301
1269,-83.80644244223612
1270,157.59737886619362
1271,-222.15117724440012
1272,-160.7985101226445
1273,64.29048978152382
1274,101.92067994973416
1275,33.97099680615615
1276,152.90692963536912
1277,136.57166857124335
1278,60.727916642350536
1279,8.354601946996654
1280,-69.91451922197206
1281,27.477986941087874
1282,50.569486385433194
1283,178.3001745814031
1284,4.132387111911899
1285,31.751515421007863
1286,130.941693932705
1287,211.23051289462325
1288,138.04696067835027
1289,138.2317971905175
1290,-14.518553562123017
1291,51.65972720950639
1292,133.46678711938705
1293,217.82618324630437
1294,150.91976549381616
1295,182.38881705526575
1296,-20.267175321231296
1297,-0.44437165160359626
1298,-35.53216069586503
1299,32.503438170645666
1300,9.779068967265625
1301,56.04324501954126
1302,151.99815709255748
1303,181.30255192181983
1304,154.13741731937102
1305,26.164020943630454
1306,50.23197930120979
1307,126.53221667201652
1308,125.7362412905918
1309,190.29140314372347
1310,42.89486621583259
1311,116.98718262015291
1312,187.7023625814246
1313,34.063802579884836
1314,140.39850426687397
1315,193.41761257126458
1316,-32.6043992458944
